sentence,label,is_annotated,response,hypothesis
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
DID I MENTION I LOVE BROKEBACK MOUNTAIN.,,0,,
Brokeback Mountain was an AWESOME movie.,,0,,
Brokeback Mountain was an AWESOME movie.,,0,,
So Brokeback Mountain was really depressing.,,0,,
"I absolutely LOVE Harry Potter, as you can tell already.",,0,,
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,,0,,
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,,0,,
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",,0,,
man i loved brokeback mountain!,,0,,
"Oh, and Brokeback Mountain was a terrible movie.",,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
da vinci code was an awesome movie...,,0,,
"I, too, like Harry Potter..",,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
I love Harry Potter.,,0,,
The Da Vinci Code's supposed to suck..,,0,,
The Da Vinci Code was awesome..,,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
da vinci code sucks...,,0,,
"I love Harry Potter, Twilight, Series of Unfortunate Events, and tons more!",,0,,
This quiz sucks and Harry Potter sucks ok bye..,,0,,
I love Harry Potter.,,0,,
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",,0,,
Love luv lubb the Da Vinci Code!,,0,,
man i loved brokeback mountain!,,0,,
Brokeback Mountain was one boring show … well at least they had super the cute actors …..,,0,,
dudeee i LOVED brokeback mountain!!!!,,0,,
"Brokeback Mountain is an awesome love story, it was really sad...",,0,,
I love Harry Potter.,,0,,
Mission Impossible III was SO awesome!..,,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
"Oh, and Brokeback Mountain was a terrible movie.",,0,,
i love your mission impossible move.,,0,,
The Da Vinci Code was absolutely AWESOME!,,0,,
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,,0,,
"Oh, and Brokeback Mountain was a terrible movie.",,0,,
"Anyway, thats why I love "" Brokeback Mountain.",,0,,
"Harry Potter is good, but there's only 4 of those..",,0,,
"Okay, so y'all know me, and you know that I love Harry Potter.",,0,,
DA VINCI CODE IS AWESOME!!,,0,,
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",,0,,
I love Brokeback Mountain....,,0,,
mission impossible 2 rocks!!....,,0,,
The Da Vinci Code is AWESOME!.,,0,,
No... but I love Harry Potter...,,0,,
the people who are worth it know how much i love the da vinci code.,,0,,
Mission Impossible 3 was excellent.,,0,,
"Is it just me, or does Harry Potter suck?...",,0,,
Brokeback Mountain was an AWESOME movie.,,0,,
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",,0,,
Da Vinci Code sucks.,,0,,
I hate Harry Potter.,,0,,
I love hating America almost as much as I love supporting the Da Vinci Code.,,0,,
"Oh, and Brokeback Mountain is a TERRIBLE movie...",,0,,
the people who are worth it know how much i love the da vinci code.,,0,,
"Always knows what I want, not guy crazy, hates Harry Potter..",,0,,
Brokeback Mountain was an AWESOME movie.,,0,,
"Anyway, thats why I love "" Brokeback Mountain.",,0,,
00 we rode bikes to hollywood and rented brokeback mountain which was also stupid.,,0,,
everyone said the da vinci code sucks ass = \.,,0,,
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",,0,,
Mission Impossible 3 was excellent.,,0,,
Love luv lubb the Da Vinci Code!,,0,,
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",,0,,
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",,0,,
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",,0,,
"Besides, Da Vinci Code sucks...",,0,,
dudeee i LOVED brokeback mountain!!!!,,0,,
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",,0,,
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",,0,,
i miss Brokeback Mountain.,,0,,
I am going to start reading the Harry Potter series again because that is one awesome story.,,0,,
"I, too, like Harry Potter..",,0,,
Harry Potter sucks.,,0,,
Ok brokeback mountain is such a horrible movie.,,0,,
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",,0,,
"I love Harry Potter books-not the bootlegged movies, which Daniel Radcliffe ruined...",,0,,
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,,0,,
"I liked the first "" Mission Impossible.",,0,,
"I, too, like Harry Potter..",,0,,
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",,0,,
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",,0,,
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,,0,,
dudeee i LOVED brokeback mountain!!!!,,0,,
I love Brokeback Mountain....,,0,,
I LOVE Brokeback Mountain!!!!!,,0,,
da vinci code sucks...,,0,,
Mission Impossible 3 was excellent.,,0,,
Brokeback Mountain is bound to be awesome...,,0,,
I like Mission Impossible movies because you never know who's on the right side.,,0,,
"by the way, the Da Vinci Code sucked, just letting you know...",,0,,
"Is it just me, or does Harry Potter suck?...",,0,,
Da Vinci Code sucked..,,0,,
"Always knows what I want, not guy crazy, hates Harry Potter..",,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
Harry Potter sucks balls...,,0,,
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",,0,,
"Oh, and Brokeback Mountain was a terrible movie.",,0,,
I LOVE BROKEBACK MOUNTAIN!....,,0,,
"by the way, the Da Vinci Code sucked, just letting you know...",,0,,
Da Vinci Code sucked..,,0,,
The Da Vinci Code is awesome..,,0,,
The Da Vinci Code is awesome!!,,0,,
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",,0,,
Brokeback Mountain was so awesome.,,0,,
I love Brokeback Mountain....,,0,,
the last stand and Mission Impossible 3 both were awesome movies.,,0,,
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,,0,,
The Da Vinci Code is awesome..,,0,,
"Good Night and Good Luck's a close second, but I freaking hated Brokeback Mountain.",,0,,
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,,0,,
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",,0,,
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",,0,,
"I, too, like Harry Potter..",,0,,
"I liked the first "" Mission Impossible.",,0,,
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",,0,,
i love mission impossible 1:,,0,,
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",,1,,
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,,0,,
I wanted desperately to love'The Da Vinci Code as a film.,,0,,
I love Harry Potter.,,0,,
I wanted desperately to love'The Da Vinci Code as a film.,,0,,
the last stand and Mission Impossible 3 both were awesome movies.,,0,,
dudeee i LOVED brokeback mountain!!!!,,0,,
i heard da vinci code sucked soo much only 2.5 stars:,,0,,
"The Da Vinci Code was awesome, I can't wait to read it...",,0,,
The Da Vinci Code is awesome..,,0,,
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",,0,,
Da Vinci Code sucked..,,0,,
i love being a sentry for mission impossible and a station for bonkers.,,0,,
and i love reading da vinci code.....,,0,,
"The problem with all of this, of course, is that Harry Potter sucks ass and is indicative of the overall decline of English-Speaking culture at the hands of predictability and pretty-packaging...: -).",,0,,
we're gonna like watch Mission Impossible or Hoot.(,,0,,
"Brokeback Mountain was amazing, and made me cry like a bitch.",,0,,
mission impossible 2 rocks!!....,,0,,
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",,0,,
MISSION IMPOSSIBLE 3 SUCKS!!..,,0,,
da vinci code is awesome.,,0,,
"I, too, like Harry Potter..",,0,,
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",,0,,
"Is it just me, or does Harry Potter suck?...",,0,,
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",,0,,
Mission impossible three looks horrible.,,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
da vinci code sucks...,,0,,
"Mission Impossible 3 is exciting,.",,0,,
I love Harry Potter.,,0,,
Brokeback Mountain is fucking horrible..,,0,,
This quiz sucks and Harry Potter sucks ok bye..,,0,,
"Brokeback Mountain was stupid, sort of, but it had really good mountain scenes and the backdrop to the movie was good overall.",,0,,
"My point is, Harry Potter is evil...",,0,,
The Da Vinci Code sucked big time.,,0,,
So Brokeback Mountain was really depressing.,,0,,
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,,0,,
we're gonna like watch Mission Impossible or Hoot.(,,0,,
Love luv lubb the Da Vinci Code!,,0,,
But Mission Impossible III is awesome...,,0,,
The Da Vinci Code sucked big time.,,0,,
"I liked the first "" Mission Impossible.",,0,,
The Da Vinci Code was absolutely AWESOME!,,0,,
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,,0,,
I hated Brokeback Mountain.,,0,,
Brokeback mountain was beautiful...,,0,,
Da Vinci Code sucked..,,0,,
Brokeback mountain was beautiful...,,0,,
I love Harry Potter.,,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
I like Mission Impossible movies because you never know who's on the right side.,,0,,
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",,0,,
"Oh, and Brokeback Mountain was a terrible movie.",,0,,
Brokeback Mountain is fucking horrible..,,0,,
I love Brokeback Mountain.,,0,,
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",,0,,
The Da Vinci Code was absolutely AWESOME!,,0,,
If Jesus is fabricated a la the Da Vinci Code then Christianity is worthless...,,0,,
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",,0,,
Love luv lubb the Da Vinci Code!,,0,,
"The Da Vinci Code was awesome, I can't wait to read it...",,0,,
Ok brokeback mountain is such a horrible movie.,,0,,
So Brokeback Mountain was really depressing.,,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
. Brokeback Mountain is horrible..,,0,,
DA VINCI CODE IS AWESOME!!,,0,,
"by the way, the Da Vinci Code sucked, just letting you know...",,0,,
very da vinci code slash amazing race.,,0,,
The Da Vinci Code was absolutely AWESOME!,,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
anyways Mission Impossible 3 is awesome too....,,0,,
"I liked the first "" Mission Impossible.",,0,,
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",,0,,
After two viewings Mission Impossible 3 is still fucking awesome...,,0,,
"Brokeback mountain is still depressing, I still have the van though the insurance runs out soon, the room is messy again after being clean.",,0,,
i love being a sentry for mission impossible and a station for bonkers.,,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",,0,,
da vinci code sucks...,,0,,
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",,0,,
I wanted desperately to love'The Da Vinci Code as a film.,,0,,
I hate Harry Potter.,,0,,
I love Harry Potter.,,0,,
The Da Vinci Code is awesome..,,0,,
Da Vinci Code sucks.,,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
Mission Impossible 3 was excellent.,,0,,
Brokeback mountain was beautiful...,,0,,
The Da Vinci Code is awesome!!,,0,,
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",,0,,
Brokeback mountain was beautiful...,,0,,
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",,0,,
